x,y
3.368530,7.546393
3.434970,7.523746
3.513540,7.499327
3.585172,7.483365
3.665797,7.463184
3.729494,7.452296
3.816477,7.430603
3.904421,7.413553
3.998034,7.393829
4.093633,7.371883
4.219177,7.348538
4.281258,7.334364
4.335732,7.322394
4.398141,7.305323
4.470909,7.291748
4.530559,7.276067
4.611781,7.258605
4.676891,7.253049
4.740869,7.239263
4.798139,7.240513
4.870381,7.225792
4.936043,7.222997
4.989071,7.213912
5.051981,7.203558
5.105914,7.193968
5.170686,7.174764
5.208638,7.173000
5.255331,7.160201
5.304321,7.154294
5.360285,7.142592
5.423633,7.123142
5.470087,7.115756
5.513639,7.103244
5.573513,7.079713
5.634137,7.057931
5.665491,7.053006
5.712505,7.036420
5.757497,7.013767
5.790239,7.002528
5.832438,6.992861
5.876949,6.965725
5.907170,6.963379
5.944692,6.955176
5.978674,6.925779
6.002577,6.901479
6.029487,6.875431
6.060096,6.852351
6.088148,6.831369
6.113890,6.805223
6.131515,6.784375
6.174007,6.768837
6.210825,6.756947
6.254610,6.744501
6.306915,6.740442
6.352411,6.731466
6.389695,6.731945
6.435941,6.738072
6.484307,6.738170
6.534828,6.733715
6.584329,6.730464
6.629116,6.733993
6.670650,6.738237
6.718052,6.728482
6.746013,6.732669
6.777519,6.734521
6.821524,6.720787
6.860446,6.707869
6.891040,6.704388
6.931017,6.697288
6.979985,6.672307
7.013767,6.660595
7.054191,6.649614
7.080300,6.640507
7.102826,6.630536
7.132232,6.609672
7.140825,6.610929
7.167191,6.599936
7.181091,6.608021
7.200885,6.602917
7.232272,6.586390
7.272331,6.574444
7.312419,6.568219
7.353651,6.563271
7.376675,6.567203
7.388718,6.586130
7.409836,6.596705
7.428211,6.607327
7.441274,6.643990
7.479719,6.652681
7.517703,6.659948
7.580070,6.646933
7.641388,6.624124
7.701112,6.607688
7.756990,6.602191
7.826267,6.580679
7.884242,6.566517
7.930636,6.565279
7.989049,6.545943
8.040648,6.535535
8.106569,6.516569
8.179620,6.486581
8.241588,6.460064
8.299022,6.434252
8.347489,6.404649
8.399482,6.375511
8.446206,6.353076
8.496793,6.317937
8.547124,6.289390
8.583257,6.278653
8.630673,6.253760
8.682801,6.217866
8.728043,6.196457
8.772027,6.181668
8.801625,6.171032
8.846070,6.152154
8.881196,6.148294
8.908045,6.140448
8.941741,6.124281
8.984392,6.105923
9.021475,6.092490
9.060228,6.077553
9.081293,6.063865
9.122020,6.038955
9.150201,6.034061
9.179901,5.998403
9.196562,5.980261
9.202064,5.971013
9.240317,5.948702
9.261674,5.945676
9.281912,5.938786
9.291158,5.922198
9.329186,5.913493
9.350778,5.889086
9.371105,5.885791
9.387035,5.863818
9.411031,5.850168
9.428494,5.846058
9.458157,5.823250
9.483407,5.808064
9.497874,5.802676
9.516617,5.795679
9.535508,5.786344
9.557119,5.760044
9.576711,5.737534
9.602741,5.711227
9.628763,5.683154
9.617548,5.658866
9.637715,5.636606
9.669369,5.592879
9.692026,5.562677
9.701361,5.551235
9.712765,5.532479
9.726190,5.507856
9.737806,5.483532
9.756584,5.445974
9.761855,5.428874
9.766434,5.393878
9.764699,5.366290
9.767664,5.329662
9.777297,5.278233
9.796854,5.206983
9.803207,5.154332
9.811669,5.089418
9.805937,5.047154
9.803463,4.997092
9.803117,4.942285
9.796672,4.898751
9.785602,4.863611
9.775515,4.824648
9.765359,4.787656
9.746778,4.754897
9.708378,4.714010
9.686798,4.689604
9.645194,4.656436
9.609952,4.622728
9.589852,4.599217
9.553963,4.564694
9.521185,4.529605
9.498614,4.504410
9.488549,4.454229
9.474712,4.403800
9.457924,4.355254
9.424534,4.294597
9.407075,4.249422
9.386490,4.176575
9.370130,4.125163
9.323552,4.065700
9.299220,4.037813
9.273131,4.008967
9.259089,3.957771
9.231875,3.934355
9.188917,3.899839
9.154770,3.857117
9.084283,3.776644
9.025462,3.726919
8.962959,3.680560
8.893233,3.643378
8.859229,3.633806
8.852546,3.591729
8.841321,3.559427
8.823146,3.529660
8.815689,3.488901
8.807430,3.459496
8.804558,3.395305
8.784222,3.319929
8.782602,3.281612
8.782345,3.240912
8.774377,3.246079
8.770449,3.239670
8.756796,3.207616
8.747487,3.183844
8.732893,3.135959
8.731318,3.091333
8.719942,3.044771
8.701862,3.012795
8.683594,2.974167
8.673392,2.930353
8.669630,2.894116
8.661096,2.840153
8.639952,2.808488
8.620758,2.770717
8.600900,2.749069
8.589978,2.689528
8.573015,2.638921
8.538135,2.611105
8.514583,2.562648
8.496764,2.513201
8.483074,2.488751
8.472804,2.451362
8.476906,2.389125
8.486105,2.313992
8.497689,2.233567
8.509525,2.153793
8.519375,2.071638
8.523308,1.997535
8.528924,1.918286
8.537053,1.838696
8.538973,1.774968
8.548255,1.691071
8.559645,1.601073
8.563090,1.519509
8.578850,1.413265
8.582891,1.331389
8.594738,1.232905
8.602281,1.139904
8.602775,1.049428
8.597301,0.981281
8.594374,0.909834
8.592236,0.833061
8.585344,0.754158
8.573055,0.703105
8.565807,0.637458
8.559493,0.565198
8.543733,0.513587
8.528207,0.457587
8.506750,0.412314
8.491909,0.354149
8.479664,0.296036
8.467378,0.247410
8.458972,0.191089
8.444392,0.139133
8.426239,0.087071
8.415359,0.040547
8.403060,0.007726
8.387199,-0.022812
8.372939,-0.069277
8.351528,-0.109362
8.332555,-0.152597
8.310064,-0.180980
8.291497,-0.210708
8.271113,-0.254343
8.257628,-0.297546
8.240223,-0.346758
8.221324,-0.391017
8.208500,-0.432574
8.191810,-0.456155
8.179160,-0.494988
8.163329,-0.539273
8.149267,-0.575732
8.141661,-0.620223
8.130969,-0.667801
8.113899,-0.724365
8.101488,-0.776175
8.093689,-0.821193
8.084332,-0.886613
8.075649,-0.924209
8.055318,-0.965922
8.039872,-1.027140
8.025593,-1.076837
7.999686,-1.151875
7.970863,-1.229786
7.944393,-1.266007
7.914806,-1.343081
7.889792,-1.406066
7.867204,-1.456931
7.858591,-1.505396
7.858996,-1.532364
7.851774,-1.597771
7.845771,-1.654555
7.843399,-1.700212
7.840037,-1.748387
7.833959,-1.785981
7.836847,-1.834027
7.831650,-1.888179
7.830363,-1.934075
7.830106,-1.970585
7.828150,-2.028063
7.827978,-2.079909
7.834698,-2.117118
7.844619,-2.162763
7.850950,-2.201668
7.853929,-2.251450
7.864627,-2.306907
7.882785,-2.358321
7.895720,-2.418055
7.912184,-2.470824
7.917144,-2.521932
7.920798,-2.571659
7.925903,-2.629296
7.926265,-2.697918
7.929996,-2.759106
7.940665,-2.805923
7.946066,-2.869284
7.951183,-2.926416
7.955900,-2.994479
7.956549,-3.068300
7.961619,-3.136712
7.964945,-3.184852
7.956818,-3.269235
7.948992,-3.347030
7.939059,-3.417538
7.930066,-3.488642
7.923438,-3.556074
7.911961,-3.624813
7.894566,-3.693980
7.879886,-3.754142
7.862708,-3.824104
7.849210,-3.889033
7.829601,-3.955766
7.819668,-4.002522
7.807061,-4.069771
7.796044,-4.136404
7.783090,-4.215233
7.766908,-4.291199
7.750238,-4.365652
7.733100,-4.442001
7.715383,-4.529009
7.696776,-4.622593
7.677048,-4.719325
7.664054,-4.801576
7.647837,-4.888668
7.621065,-4.991283
7.592908,-5.093454
7.572357,-5.184828
7.562330,-5.260674
7.550810,-5.333553
7.539909,-5.407319
7.531935,-5.473885
7.519666,-5.550826
7.505889,-5.621405
7.480073,-5.708860
7.455396,-5.794142
7.440339,-5.867127
7.425744,-5.941080
7.402573,-6.031339
7.405005,-6.081113
7.385512,-6.159155
7.375281,-6.214319
7.359713,-6.274752
7.347527,-6.324424
7.333113,-6.382064
7.318292,-6.437878
7.309037,-6.483165
7.298976,-6.536452
7.296645,-6.581076
7.283625,-6.639275
7.267407,-6.702694
7.230852,-6.795436
7.195462,-6.884180
7.169010,-6.948092
7.130029,-7.026448
7.120494,-7.067833
7.108368,-7.131797
7.089032,-7.194972
7.071280,-7.264654
7.057718,-7.334099
7.034961,-7.410950
7.018056,-7.485781
7.014016,-7.549618
7.006901,-7.605873
7.002312,-7.668067
7.009122,-7.717159
7.015304,-7.762066
7.012638,-7.817005
7.018840,-7.866856
7.016701,-7.918477
7.025529,-7.956469
7.034586,-7.987903
7.033188,-8.027018
7.035887,-8.069760
7.038341,-8.105441
7.043484,-8.140799
7.063354,-8.158368
7.067300,-8.192401
7.079663,-8.217807
7.095924,-8.235072
7.115769,-8.253635
7.127163,-8.277622
7.142678,-8.293705
7.151606,-8.317236
7.142657,-8.330289
7.148503,-8.353780
7.147043,-8.388920
7.149090,-8.418820
7.139196,-8.445109
7.135496,-8.482671
7.125207,-8.517441
7.119608,-8.562508
7.116192,-8.592952
7.116529,-8.630877
7.118009,-8.664839
7.120707,-8.688762
7.120064,-8.721012
7.115925,-8.749042
7.113838,-8.768522
7.114850,-8.794310
7.106590,-8.825459
7.103909,-8.851422
7.085264,-8.884417
7.073119,-8.914440
7.066918,-8.945338
7.052285,-8.970913
7.045148,-8.999678
7.048332,-9.018968
7.063223,-9.030476
7.064229,-9.053034
7.075518,-9.066936
7.095206,-9.070116
7.113011,-9.076705
7.114753,-9.096988
7.138238,-9.097158
7.150250,-9.104831
7.160941,-9.112080
7.172127,-9.116630
7.183751,-9.119928
7.194749,-9.119020
7.216496,-9.107696
7.237722,-9.095304
7.258089,-9.080027
7.256092,-9.080896
7.156672,-9.306896
6.990674,-9.196750
6.817069,-8.971864
6.660278,-8.784462
6.539765,-8.657106
6.307593,-8.484656
6.059089,-8.243814
5.922043,-8.093504
5.790565,-8.083302
5.678388,-8.082524
5.588794,-8.074448
5.514905,-8.044282
5.444730,-8.020068
5.383313,-8.019032
5.290429,-8.025228
5.251909,-8.003687
5.238272,-7.945910
5.209649,-7.901111
5.157907,-7.877623
5.137178,-7.834465
5.105226,-7.799508
5.056946,-7.785786
5.000954,-7.778595
4.939574,-7.783156
4.909263,-7.767634
4.839894,-7.777845
4.765036,-7.798199
4.692934,-7.812801
4.583429,-7.855774
4.503933,-7.878140
4.423435,-7.903709
4.323063,-7.948452
4.207520,-7.999709
4.136839,-8.027295
4.032043,-8.072316
3.923590,-8.117951
3.827749,-8.151713
3.723692,-8.192817
3.637080,-8.221828
3.560179,-8.270504
3.490804,-8.302243
3.400162,-8.344498
3.303282,-8.375851
3.219369,-8.400303
3.161712,-8.405845
3.113698,-8.406235
3.072144,-8.403842
3.032117,-8.397663
3.006241,-8.388336
2.948433,-8.390253
2.886654,-8.405966
2.835189,-8.407501
2.770276,-8.422700
2.693979,-8.436184
2.634316,-8.442876
2.568115,-8.450431
2.525824,-8.442117
2.470817,-8.445072
2.411446,-8.451439
2.353643,-8.450096
2.275802,-8.451135
2.203276,-8.446924
2.132892,-8.450202
2.068121,-8.456237
2.002577,-8.462372
1.931463,-8.466776
1.882311,-8.468519
1.826818,-8.475056
1.760624,-8.484957
1.689769,-8.492164
1.636398,-8.492471
1.570398,-8.497867
1.481547,-8.504959
1.406095,-8.504903
1.335912,-8.508854
1.247726,-8.517704
1.160509,-8.525689
1.088196,-8.532791
1.001094,-8.538273
0.905030,-8.540731
0.806151,-8.547051
0.726699,-8.547789
0.641235,-8.551378
0.559495,-8.553327
0.464139,-8.556612
0.383928,-8.554415
-1.541449,-8.238475
-1.573587,-8.217122
-1.477391,-8.231630
-1.504361,-8.207143
-1.471677,-8.191357
-1.457451,-8.187477
-1.443731,-8.169732
-1.435500,-8.141119
-1.399332,-8.121825
-1.361985,-8.112907
-1.335568,-8.098741
-1.319135,-8.084395
-1.230335,-8.083044
-1.187981,-8.064860
-1.139894,-8.049740
-1.094785,-8.034268
-1.051854,-8.023332
-1.004331,-8.011041
-0.977196,-7.989765
-0.956906,-7.962236
-0.929806,-7.936357
-0.903413,-7.905631
-0.864994,-7.880515
-0.812165,-7.853199
-0.717756,-7.838119
-0.665797,-7.820261
-0.656224,-7.794351
-0.622772,-7.774574
-0.581481,-7.753183
-0.584286,-7.725656
